timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-22 19:15:47;S01;33;HOA4thOrder;Voice;2;171,1;28,7;18,158;7,444;17,103;3,311;2,7;2,5;0,4;0
2026-01-22 19:15:58;S01;34;HOA3rdOrder;Voice;2;113,9;38,1;29,507;2,289;-29,432;5,356;3,6;2,9;1,9;0
2026-01-22 19:16:11;S01;35;HOA4thOrder;Voice;4;311,6;31,0;75,879;78,950;-18,905;4,391;1,4;0,8;1,1;0
2026-01-22 19:16:19;S01;36;Binaural;Voice;2;138,1;-53,7;123,278;97,349;91,866;2,682;0,8;0,6;0,7;0
2026-01-22 19:30:32;S01;1;HOA4thOrder;Voice;3;188,1;56,3;40,862;36,690;-29,870;1,569;0,6;0,4;0,6;0
2026-01-22 19:30:37;S01;2;HOA3rdOrder;Tone;1;78,1;-30,6;35,547;-22,213;28,956;1,929;3,5;1,3;2,9;0
2026-01-22 19:30:43;S01;3;Binaural;Voice;4;315,4;42,5;41,636;48,944;-11,766;2,062;5,2;5,0;0,6;0
2026-01-22 19:30:50;S01;4;HOA3rdOrder;Tone;2;114,8;82,8;84,665;-37,024;-83,164;2,532;3,3;3,1;0,9;0
2026-01-22 19:30:56;S01;5;HOA3rdOrder;Music;1;37,6;82,1;112,348;67,219;-109,052;2,413;1,1;1,1;0,7;0
2026-01-22 19:31:02;S01;6;HOA4thOrder;Tone;1;40,0;-24,4;62,107;-34,096;52,713;1,772;3,8;3,7;0,8;0
2026-01-22 19:31:07;S01;7;Binaural;Tone;1;1,6;43,9;22,539;11,379;-20,459;1,433;7,3;7,1;1,8;1
2026-01-22 19:31:12;S01;8;HOA3rdOrder;Music;4;356,7;-4,8;45,181;45,531;-6,290;1,545;5,2;5,1;0,9;0
