timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-03-04 16:29:59;localization_Neu_Marcel_Gress.csv;15;HOA3rdOrder;Music;1;265,2;82,4;28,761;-4,706;-28,709;1,920;2,8;2,2;2,0;0
2026-03-04 16:30:07;localization_Neu_Marcel_Gress.csv;16;HOA3rdOrder;Voice;3;38,1;68,7;43,598;-77,127;-23,659;1,984;2,5;0,3;2,5;0
2026-03-04 16:30:15;localization_Neu_Marcel_Gress.csv;17;HOA3rdOrder;Tone;1;223,5;64,6;16,330;-21,811;-10,667;2,481;1,3;0,8;1,1;0
2026-03-04 16:30:26;localization_Neu_Marcel_Gress.csv;18;HOA4thOrder;Voice;3;17,3;14,8;24,245;-23,401;-7,464;2,882;1,0;0,6;0,7;0
2026-03-04 16:30:39;localization_Neu_Marcel_Gress.csv;19;Binaural;Voice;1;247,8;74,9;97,066;-168,034;-66,856;6,704;2,0;1,2;1,8;0
2026-03-04 16:30:48;localization_Neu_Marcel_Gress.csv;20;HOA4thOrder;Tone;3;3,8;26,8;11,449;-11,942;4,234;2,815;2,2;0,8;2,0;0
2026-03-04 16:30:56;localization_Neu_Marcel_Gress.csv;21;HOA4thOrder;Music;3;76,8;-19,5;129,199;162,050;93,267;3,265;2,8;0,9;2,3;0
2026-03-04 16:31:05;localization_Neu_Marcel_Gress.csv;22;Binaural;Music;3;13,7;63,9;84,753;38,511;-79,319;2,991;1,3;0,5;1,2;0
2026-03-04 16:31:13;localization_Neu_Marcel_Gress.csv;23;HOA4thOrder;Voice;1;204,0;-59,0;98,367;-17,060;97,303;2,576;2,4;2,1;1,0;0
2026-03-04 16:31:23;localization_Neu_Marcel_Gress.csv;24;HOA3rdOrder;Tone;3;39,2;-18,0;53,728;-9,610;52,941;3,535;1,0;0,5;1,0;0
2026-03-04 16:31:34;localization_Neu_Marcel_Gress.csv;25;HOA4thOrder;Voice;4;117,0;46,7;100,517;118,304;-35,609;4,064;1,1;1,1;0,4;0
2026-03-04 16:31:42;localization_Neu_Marcel_Gress.csv;26;HOA3rdOrder;Voice;2;322,4;-40,9;82,699;6,180;82,509;2,304;1,2;1,1;1,0;0
2026-03-04 16:31:53;localization_Neu_Marcel_Gress.csv;27;HOA3rdOrder;Music;4;113,4;-46,2;97,769;-41,498;90,634;4,032;3,2;3,1;1,6;0
2026-03-04 16:32:02;localization_Neu_Marcel_Gress.csv;28;HOA3rdOrder;Tone;4;118,7;81,4;57,271;117,787;-46,514;1,858;2,6;2,6;0,8;0
2026-03-04 16:32:09;localization_Neu_Marcel_Gress.csv;29;HOA4thOrder;Voice;2;307,1;-52,7;98,043;7,638;97,822;2,210;0,8;0,4;0,8;0
2026-03-04 16:32:20;localization_Neu_Marcel_Gress.csv;30;Binaural;Voice;4;171,5;-22,6;42,193;-9,587;41,140;4,865;1,9;0,5;1,8;0
2026-03-04 16:32:30;localization_Neu_Marcel_Gress.csv;31;Binaural;Tone;2;299,1;73,9;126,678;122,356;-102,040;3,090;1,1;0,7;0,5;0
2026-03-04 16:32:41;localization_Neu_Marcel_Gress.csv;32;HOA4thOrder;Music;1;231,2;-27,0;92,205;-65,732;69,680;2,656;1,5;1,4;0,7;0
2026-03-04 16:32:50;localization_Neu_Marcel_Gress.csv;33;HOA4thOrder;Tone;1;266,3;-32,4;111,650;-54,247;106,465;2,608;2,1;1,2;2,0;0
2026-03-04 16:32:59;localization_Neu_Marcel_Gress.csv;34;Binaural;Music;1;216,4;-22,2;88,209;-97,065;2,893;3,214;1,8;0,6;1,7;0
2026-03-04 16:33:09;localization_Neu_Marcel_Gress.csv;35;Binaural;Voice;2;322,5;-20,8;77,124;77,470;18,909;3,855;2,0;2,0;0,4;0
2026-03-04 16:33:18;localization_Neu_Marcel_Gress.csv;36;HOA3rdOrder;Voice;1;254,0;56,9;45,364;10,016;-44,638;2,175;9,6;2,5;9,3;1
