timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-30 15:30:31;S18;1;HOA4thOrder;Music;2;130,2;-38,4;87,870;94,216;31,820;16,808;0,4;0,1;0,4;0
2026-01-30 15:30:46;S18;2;HOA4thOrder;Music;4;335,6;81,4;88,100;-2,831;-88,089;5,609;2,0;0,6;1,9;0
2026-01-30 15:30:54;S18;3;HOA4thOrder;Voice;2;112,6;71,9;110,718;140,446;-80,456;2,139;0,8;0,1;0,7;0
2026-01-30 15:31:07;S18;4;Binaural;Voice;1;36,7;-0,7;45,905;-45,798;-5,768;4,101;2,9;0,8;2,6;0
2026-01-30 15:31:15;S18;5;HOA4thOrder;Tone;4;343,9;86,3;96,494;-0,737;-96,494;2,746;0,9;0,2;0,9;0
2026-01-30 15:31:23;S18;6;Binaural;Tone;2;100,7;-27,7;103,606;111,896;20,921;3,465;1,4;0,3;1,4;0
2026-01-30 15:31:33;S18;7;HOA3rdOrder;Music;1;41,0;65,3;78,888;-24,075;-76,834;4,436;1,2;0,4;1,2;0
2026-01-30 15:31:45;S18;8;HOA4thOrder;Music;1;16,1;32,4;45,020;-22,017;-39,776;5,336;2,4;0,4;2,4;0
2026-01-30 15:31:54;S18;9;HOA4thOrder;Tone;1;85,4;11,0;159,687;-159,445;-18,062;2,437;0,5;0,2;0,5;0
2026-01-30 15:32:05;S18;10;HOA4thOrder;Tone;3;242,2;26,4;57,240;-48,183;-32,557;5,200;1,9;0,2;1,9;0
2026-01-30 15:32:16;S18;11;HOA3rdOrder;Music;4;317,4;78,5;103,177;102,976;-88,379;5,517;2,2;0,3;2,2;0
2026-01-30 15:32:27;S18;12;Binaural;Tone;1;54,5;-9,4;48,841;-49,865;0,875;4,749;2,1;0,8;2,0;0
2026-01-30 15:32:39;S18;13;Binaural;Voice;4;321,8;16,9;54,712;49,781;-23,623;5,630;2,6;1,0;2,3;0
2026-01-30 15:33:05;S18;14;HOA3rdOrder;Tone;4;306,6;17,0;81,420;78,448;-24,202;19,016;2,5;0,6;2,4;0
2026-01-30 15:33:17;S18;15;Binaural;Music;3;192,6;-4,8;35,349;-35,565;-3,551;5,652;2,3;1,0;2,2;0
2026-01-30 15:33:29;S18;16;HOA4thOrder;Voice;3;182,9;-26,8;54,993;-54,941;18,950;5,986;1,8;0,5;1,6;0
2026-01-30 15:33:41;S18;17;HOA3rdOrder;Voice;3;269,3;12,0;27,195;-19,633;-18,911;4,006;2,2;0,7;2,0;0
2026-01-30 15:33:54;S18;18;HOA3rdOrder;Voice;1;77,8;0,5;60,967;-60,796;-8,275;6,913;1,4;0,4;1,2;0
2026-01-30 15:34:07;S18;19;HOA3rdOrder;Tone;2;93,1;26,2;40,347;17,213;-36,687;6,168;1,1;0,7;0,9;0
2026-01-30 15:34:23;S18;20;Binaural;Music;2;123,8;-40,0;61,013;59,964;31,636;8,485;3,2;0,4;3,0;0
2026-01-30 15:34:36;S18;21;HOA3rdOrder;Tone;1;78,2;78,1;88,500;-0,182;-88,500;5,833;1,8;0,3;1,8;0
2026-01-30 15:34:50;S18;22;Binaural;Voice;2;173,4;10,1;30,652;-25,576;-17,039;6,824;2,7;1,7;2,3;0
2026-01-30 15:35:06;S18;23;Binaural;Music;1;45,9;66,3;77,766;3,605;-77,721;7,856;1,1;0,3;1,0;0
2026-01-30 15:35:20;S18;24;HOA3rdOrder;Music;2;156,6;9,5;23,414;-15,095;-17,955;6,796;2,7;1,2;2,4;0
2026-01-30 15:35:35;S18;25;Binaural;Voice;3;252,6;-36,1;41,205;-34,023;27,281;6,302;2,5;1,5;1,9;0
2026-01-30 15:35:46;S18;26;HOA4thOrder;Voice;1;69,3;-12,7;78,854;-80,569;7,014;5,401;2,8;0,6;2,3;0
2026-01-30 15:36:01;S18;27;HOA3rdOrder;Voice;4;321,1;-17,5;63,437;65,284;8,989;7,718;2,0;0,6;1,9;0
2026-01-30 15:36:13;S18;28;HOA3rdOrder;Tone;3;225,1;-47,9;78,765;-84,339;37,551;5,473;2,1;0,6;2,0;0
2026-01-30 15:36:29;S18;29;Binaural;Tone;4;341,9;82,1;99,293;104,775;-89,624;8,735;2,6;0,7;2,5;0
2026-01-30 15:36:43;S18;30;HOA3rdOrder;Voice;2;128,9;-5,6;8,558;-8,134;-2,956;5,963;2,7;1,7;2,2;0
2026-01-30 15:37:00;S18;31;HOA4thOrder;Voice;4;313,9;55,9;67,800;25,294;-64,315;7,132;1,7;0,7;1,6;0
2026-01-30 15:37:11;S18;32;HOA4thOrder;Tone;2;156,2;89,0;99,634;71,889;-97,537;4,143;2,9;0,7;2,8;0
2026-01-30 15:37:21;S18;33;Binaural;Tone;3;234,6;-43,0;48,736;-39,238;34,572;4,682;1,7;0,5;1,7;0
2026-01-30 15:37:36;S18;34;Binaural;Music;4;301,1;50,6;72,570;50,587;-57,349;7,832;1,5;0,2;1,2;0
2026-01-30 15:37:49;S18;35;HOA4thOrder;Music;3;219,4;11,2;61,194;-58,961;-17,175;5,878;2,9;0,3;2,9;0
2026-01-30 15:38:02;S18;36;HOA3rdOrder;Music;3;240,1;49,3;106,985;-103,202;-57,392;5,674;2,3;0,5;2,3;0
