timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-26 17:36:46;S09;1;Binaural;Tone;1;10,2;46,7;50,715;-45,155;-33,725;8,505;0,5;0,3;0,4;0
2026-01-26 17:37:23;S09;2;HOA4thOrder;Music;2;171,6;-3,8;18,251;12,156;13,642;10,263;0,4;0,2;0,4;0
2026-01-26 17:37:42;S09;3;Binaural;Voice;2;91,7;-24,9;66,840;23,851;62,949;10,308;0,6;0,3;0,6;0
2026-01-26 17:37:57;S09;4;Binaural;Music;3;228,5;-1,5;89,828;-89,577;7,606;6,977;0,9;0,7;0,6;0
2026-01-26 17:38:14;S09;5;Binaural;Tone;4;300,1;-9,7;118,297;116,380;27,884;10,893;1,0;0,3;1,0;0
2026-01-26 17:38:34;S09;6;Binaural;Tone;2;178,4;-50,3;60,277;-33,587;52,947;10,079;0,7;0,2;0,7;0
2026-01-26 17:38:48;S09;7;HOA3rdOrder;Music;1;52,3;-10,9;8,581;5,179;6,900;7,631;0,5;0,3;0,5;0
2026-01-26 17:39:03;S09;8;HOA3rdOrder;Tone;4;295,4;50,6;135,359;145,608;-62,385;6,642;0,7;0,3;0,6;0
2026-01-26 17:39:25;S09;9;Binaural;Music;4;348,5;6,6;21,738;21,591;-2,823;10,782;0,5;0,2;0,4;0
2026-01-26 17:39:38;S09;10;HOA4thOrder;Tone;3;217,7;76,8;56,182;4,718;-56,120;7,001;0,4;0,3;0,4;0
2026-01-26 17:39:55;S09;11;HOA3rdOrder;Music;3;247,0;10,4;123,433;-123,097;-13,253;12,224;1,0;0,4;0,9;0
2026-01-26 17:40:14;S09;12;HOA4thOrder;Voice;3;196,8;30,0;41,976;-37,289;-22,450;10,688;0,7;0,7;0,4;0
2026-01-26 17:40:23;S09;13;Binaural;Music;2;173,9;25,1;46,711;34,981;-31,781;3,109;1,8;1,2;1,0;0
2026-01-26 17:40:39;S09;14;HOA4thOrder;Music;3;230,2;-31,8;86,854;-88,077;29,375;11,817;1,0;0,4;0,8;0
2026-01-26 17:41:01;S09;15;Binaural;Voice;4;314,1;74,4;81,377;100,459;-61,316;15,012;0,8;0,1;0,6;0
2026-01-26 17:41:18;S09;16;HOA4thOrder;Tone;1;58,4;-29,3;39,598;2,937;39,499;4,753;0,7;0,4;0,4;0
2026-01-26 17:41:31;S09;17;HOA3rdOrder;Voice;1;29,4;49,6;58,708;31,984;-51,832;7,292;0,6;0,2;0,5;0
2026-01-26 17:41:44;S09;18;HOA4thOrder;Tone;4;287,3;42,1;112,104;156,576;-17,006;6,393;0,9;0,2;0,4;0
2026-01-26 17:41:55;S09;19;HOA4thOrder;Tone;2;99,0;-30,6;73,220;24,705;69,497;4,660;1,1;0,8;0,2;0
2026-01-26 17:42:05;S09;20;HOA4thOrder;Voice;1;34,0;-3,1;71,699;-71,698;4,397;3,289;1,6;0,9;0,4;0
2026-01-26 17:42:18;S09;21;HOA4thOrder;Music;4;272,1;30,4;170,038;-168,810;-54,558;6,167;0,6;0,3;0,5;0
2026-01-26 17:42:29;S09;22;HOA4thOrder;Music;1;25,0;75,7;108,150;59,831;-102,622;4,908;0,6;0,3;0,5;0
2026-01-26 17:42:39;S09;23;HOA3rdOrder;Music;4;271,0;5,4;170,132;-173,571;-14,356;4,144;1,9;0,3;0,5;0
2026-01-26 17:42:47;S09;24;Binaural;Voice;3;254,0;72,1;29,167;-1,000;-29,162;3,041;2,2;0,9;2,0;0
2026-01-26 17:42:56;S09;25;HOA3rdOrder;Tone;2;171,1;-28,0;43,062;42,102;17,947;4,163;0,6;0,4;0,4;0
2026-01-26 17:43:06;S09;26;HOA3rdOrder;Music;2;156,6;-26,9;6,213;-6,554;2,194;6,426;2,4;2,4;0,4;0
2026-01-26 17:43:15;S09;27;HOA4thOrder;Voice;2;93,4;38,3;56,866;-78,539;6,029;3,873;2,4;0,4;2,4;0
2026-01-26 17:43:22;S09;28;HOA3rdOrder;Voice;3;246,2;15,9;14,339;-14,541;2,888;3,063;1,4;0,9;1,3;0
2026-01-26 17:43:29;S09;29;HOA3rdOrder;Voice;2;116,6;34,1;93,997;107,295;-15,440;1,916;1,7;0,8;1,5;0
2026-01-26 17:43:36;S09;30;HOA3rdOrder;Voice;4;318,5;22,8;57,741;60,426;-6,699;2,389;3,3;3,1;1,2;0
2026-01-26 17:43:45;S09;31;HOA3rdOrder;Tone;3;243,4;49,9;93,745;-112,265;-32,748;4,189;2,3;0,9;1,6;0
2026-01-26 17:43:55;S09;32;HOA4thOrder;Voice;4;297,7;-9,8;106,907;103,317;38,381;4,840;4,5;3,8;1,6;0
2026-01-26 17:44:07;S09;33;Binaural;Tone;3;262,7;-11,0;149,438;-154,531;44,906;6,841;0,4;0,3;0,4;0
2026-01-26 17:44:16;S09;34;Binaural;Music;1;28,6;39,2;69,369;-19,721;-66,894;3,308;1,7;0,9;0,9;0
2026-01-26 17:44:25;S09;35;HOA3rdOrder;Tone;1;35,5;-33,8;71,186;-65,058;38,209;2,884;1,6;1,4;0,6;0
2026-01-26 17:44:35;S09;36;Binaural;Voice;1;8,5;43,2;24,540;2,484;-24,449;5,895;0,8;0,5;0,5;0
