timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-26 12:14:56;S01;1;Binaural;Music;2;177,5;-10,5;14,442;-5,444;13,391;3,978;0,5;0,5;0,3;0
2026-01-26 12:17:13;S01;1;HOA4thOrder;Music;3;201,4;37,8;43,013;-30,849;-32,129;2,926;9,9;9,9;0,4;1
2026-01-26 12:17:22;S01;2;HOA3rdOrder;Music;4;298,2;-14,1;61,972;60,867;15,238;3,289;0,9;0,4;0,9;0
2026-01-26 12:17:30;S01;3;HOA4thOrder;Voice;4;311,8;56,4;71,761;-35,693;-65,165;2,431;0,6;0,6;0,3;0
2026-01-26 12:17:38;S01;4;HOA4thOrder;Tone;4;285,4;46,2;45,040;-16,887;-42,448;3,511;0,6;0,4;0,4;0
2026-01-26 12:17:47;S01;5;HOA3rdOrder;Tone;3;241,7;-5,0;129,823;-130,006;7,230;4,590;18,5;18,5;0,7;1
2026-01-26 12:17:59;S01;6;HOA3rdOrder;Voice;3;196,0;-27,7;85,931;-84,840;29,293;5,919;1,0;0,6;0,8;0
2026-01-26 12:18:08;S01;7;Binaural;Tone;1;63,0;-50,7;113,334;-127,141;56,458;3,691;3,9;3,5;1,3;0
2026-01-26 12:18:15;S01;8;Binaural;Music;4;276,2;74,9;85,325;0,656;-85,324;2,500;2,4;2,2;0,9;0
2026-01-26 12:18:22;S01;9;HOA3rdOrder;Tone;2;122,3;76,7;73,867;15,301;-73,383;2,006;1,0;0,6;0,5;0
2026-01-26 12:18:35;S01;10;HOA3rdOrder;Music;1;23,3;79,0;83,511;58,119;-78,800;4,793;6,2;6,2;0,3;0
2026-01-26 12:18:53;S01;11;Binaural;Music;1;3,7;-30,6;69,710;-48,578;51,951;11,858;2,1;1,8;0,7;0
2026-01-26 12:19:04;S01;12;HOA4thOrder;Music;4;336,0;11,0;21,568;-18,986;11,408;6,213;0,9;0,8;0,4;0
2026-01-26 12:19:17;S01;13;HOA3rdOrder;Voice;2;92,3;-50,1;54,327;-14,650;52,894;8,551;0,7;0,6;0,5;0
2026-01-26 12:19:30;S01;14;Binaural;Voice;3;237,1;35,7;68,988;-66,792;-29,896;6,594;33,1;32,6;5,1;1
2026-01-26 12:19:39;S01;15;HOA3rdOrder;Music;2;117,9;59,9;59,216;21,804;-56,748;4,569;1,5;1,0;1,2;0
2026-01-26 12:19:56;S01;16;Binaural;Tone;4;300,3;40,8;32,948;-2,008;-32,898;7,404;1,1;0,8;0,5;0
2026-01-26 12:20:06;S01;17;HOA4thOrder;Voice;3;233,3;65,2;57,738;-1,046;-57,733;5,415;2,8;2,7;0,5;0
2026-01-26 12:20:19;S01;18;HOA4thOrder;Music;2;172,7;-50,3;60,967;-34,402;53,324;8,552;55,9;55,9;2,1;1
2026-01-26 12:20:39;S01;19;Binaural;Voice;1;46,4;-6,3;8,844;-8,381;-3,163;14,783;83,8;84,2;2,7;1
2026-01-26 12:21:01;S01;20;Binaural;Voice;2;103,6;-30,9;49,840;36,524;35,921;16,687;34,4;34,4;1,5;1
2026-01-26 12:21:22;S01;21;HOA4thOrder;Tone;2;114,9;43,6;63,490;56,445;-39,244;16,764;13,7;13,6;1,6;1
2026-01-26 12:21:42;S01;22;HOA4thOrder;Tone;3;259,2;-59,7;86,007;8,866;85,682;4,996;1,1;0,9;0,5;0
2026-01-26 12:21:53;S01;23;HOA4thOrder;Voice;1;81,1;16,6;169,085;-169,007;-28,907;5,783;0,7;0,5;0,5;0
2026-01-26 12:22:09;S01;24;HOA3rdOrder;Music;3;197,7;34,2;60,035;-55,785;-29,303;12,480;2,0;1,1;1,6;0
2026-01-26 12:22:20;S01;25;Binaural;Voice;4;302,2;0,0;8,110;-5,909;5,559;6,280;1,8;1,3;1,4;0
2026-01-26 12:22:33;S01;26;HOA4thOrder;Music;1;80,5;-1,9;154,880;-172,304;31,176;8,212;0,8;0,7;0,6;0
2026-01-26 12:22:44;S01;27;HOA3rdOrder;Voice;4;276,8;-22,9;106,495;106,650;27,061;7,088;0,7;0,2;0,6;0
2026-01-26 12:23:06;S01;28;HOA4thOrder;Voice;2;128,3;-22,9;48,349;41,170;27,188;15,957;2,4;2,0;0,5;0
2026-01-26 12:23:18;S01;29;Binaural;Tone;2;141,0;72,2;85,137;81,964;-69,367;6,664;1,5;1,4;0,8;0
2026-01-26 12:23:31;S01;30;HOA4thOrder;Tone;1;16,8;16,9;54,626;-54,208;-12,041;8,820;1,0;0,6;0,6;0
2026-01-26 12:23:45;S01;31;HOA3rdOrder;Tone;4;273,3;-43,8;124,007;136,659;47,725;8,888;0,5;0,3;0,3;0
2026-01-26 12:24:00;S01;32;Binaural;Music;2;90,9;-32,7;149,741;173,732;41,410;9,879;1,5;1,5;0,4;0
2026-01-26 12:24:13;S01;33;HOA3rdOrder;Voice;1;29,0;-34,8;37,872;-4,545;37,636;7,808;0,4;0,3;0,2;0
2026-01-26 12:24:28;S01;34;Binaural;Tone;3;262,1;-19,3;46,278;7,117;45,759;9,833;1,1;1,0;0,3;0
2026-01-26 12:24:42;S01;35;HOA3rdOrder;Tone;1;87,1;-36,4;40,236;-4,457;40,025;9,207;0,7;0,5;0,4;0
2026-01-26 12:24:58;S01;36;Binaural;Music;3;239,1;-11,9;32,128;-32,484;4,024;9,431;1,3;1,2;0,1;0
