timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-30 15:47:32;S19;1;HOA3rdOrder;Music;1;60,2;-23,8;71,848;-73,570;18,953;9,265;0,3;0,1;0,2;0
2026-01-30 15:47:45;S19;2;Binaural;Music;1;16,7;-25,5;22,301;-7,363;21,182;4,549;0,5;0,2;0,3;0
2026-01-30 15:47:57;S19;3;HOA3rdOrder;Music;2;148,7;50,8;56,165;-12,529;-55,084;4,615;0,4;0,2;0,3;0
2026-01-30 15:48:07;S19;4;HOA4thOrder;Voice;2;160,0;43,2;39,217;-17,746;-35,829;3,941;3,9;0,1;3,9;0
2026-01-30 15:48:16;S19;5;HOA3rdOrder;Tone;1;24,1;-18,4;43,479;-43,449;11,972;3,647;1,2;0,7;0,6;0
2026-01-30 15:48:26;S19;6;HOA3rdOrder;Music;3;253,4;68,7;92,210;-81,102;-71,997;4,703;0,7;0,3;0,4;0
2026-01-30 15:48:37;S19;7;HOA3rdOrder;Tone;2;128,6;-7,4;23,560;18,576;14,573;4,414;1,3;0,1;1,2;0
2026-01-30 15:48:47;S19;8;HOA3rdOrder;Voice;4;290,5;-0,8;56,294;56,294;-6,452;3,444;1,3;1,1;0,3;0
2026-01-30 15:48:56;S19;9;HOA4thOrder;Music;3;205,5;-34,9;73,624;-72,443;31,700;3,536;6,8;0,2;6,8;0
2026-01-30 15:49:06;S19;10;HOA4thOrder;Music;4;296,2;-39,9;87,950;82,494;46,233;3,225;2,8;1,1;2,5;0
2026-01-30 15:49:16;S19;11;HOA4thOrder;Tone;4;343,7;73,5;83,925;30,889;-81,577;3,625;0,9;0,6;0,3;0
2026-01-30 15:49:48;S19;12;HOA3rdOrder;Tone;4;289,1;-42,0;41,446;-27,238;33,858;10,732;0,3;0,1;0,3;0
2026-01-30 15:50:10;S19;13;Binaural;Voice;4;299,0;18,3;74,119;74,857;-11,008;5,000;1,5;0,4;1,4;0
2026-01-30 15:50:26;S19;14;Binaural;Tone;2;94,6;-54,5;69,993;-17,789;68,391;8,261;0,6;0,4;0,4;0
2026-01-30 15:50:37;S19;15;HOA3rdOrder;Music;4;341,3;-13,7;16,682;15,080;7,805;3,443;1,6;1,6;0,3;0
2026-01-30 15:50:47;S19;16;Binaural;Voice;2;177,9;-10,4;7,575;3,950;6,494;3,129;0,3;0,2;0,3;0
2026-01-30 15:50:56;S19;17;Binaural;Tone;3;251,9;-25,2;62,090;-13,544;60,754;3,827;0,5;0,3;0,4;0
2026-01-30 15:51:07;S19;18;HOA4thOrder;Music;2;105,7;16,2;28,225;20,144;-19,936;3,762;5,4;0,2;5,4;0
2026-01-30 15:51:19;S19;19;HOA3rdOrder;Voice;3;219,8;-21,6;16,384;-9,158;13,825;3,579;0,7;0,5;0,4;0
2026-01-30 15:51:29;S19;20;Binaural;Tone;4;286,1;-30,4;92,023;87,221;39,780;3,826;0,4;0,3;0,4;0
2026-01-30 15:51:39;S19;21;HOA3rdOrder;Voice;1;2,5;60,0;74,378;-2,874;-74,342;3,198;1,0;0,9;0,6;0
2026-01-30 15:51:47;S19;22;Binaural;Voice;1;69,5;-16,9;39,054;-32,332;22,704;3,263;1,3;0,3;1,3;0
2026-01-30 15:51:58;S19;23;HOA3rdOrder;Tone;3;201,4;-12,6;51,539;-52,558;4,501;3,424;0,4;0,4;0,2;0
2026-01-30 15:52:09;S19;24;Binaural;Tone;1;15,6;3,3;17,720;-14,105;-10,805;3,873;0,7;0,6;0,2;0
2026-01-30 15:52:22;S19;25;Binaural;Music;2;103,2;-6,4;12,148;-12,111;-2,264;7,368;1,0;0,2;0,2;0
2026-01-30 15:52:32;S19;26;Binaural;Voice;3;212,5;-54,5;75,481;-55,271;59,735;3,019;1,2;0,4;1,1;0
2026-01-30 15:52:42;S19;27;Binaural;Music;4;316,8;85,5;107,664;115,946;-99,916;3,716;1,4;0,4;1,3;0
2026-01-30 15:52:52;S19;28;HOA4thOrder;Music;1;30,4;75,3;84,682;4,129;-84,647;3,154;0,6;0,5;0,5;0
2026-01-30 15:53:02;S19;29;HOA4thOrder;Tone;3;243,9;-53,5;101,345;-104,538;56,329;3,420;0,5;0,4;0,3;0
2026-01-30 15:53:10;S19;30;HOA4thOrder;Voice;4;285,0;17,3;49,287;45,606;-19,677;1,984;1,6;0,9;1,0;0
2026-01-30 15:53:18;S19;31;HOA4thOrder;Tone;1;20,2;89,5;52,111;15,453;-51,974;2,545;0,9;0,8;0,5;0
2026-01-30 15:53:25;S19;32;HOA3rdOrder;Voice;2;130,5;68,4;82,630;49,564;-75,024;2,388;1,8;0,3;1,4;0
2026-01-30 15:53:35;S19;33;HOA4thOrder;Tone;2;94,8;3,5;138,976;160,982;33,311;3,399;0,8;0,3;0,6;0
2026-01-30 15:53:42;S19;34;Binaural;Music;3;211,0;-48,9;69,333;-43,647;57,651;2,662;2,3;0,3;2,1;0
2026-01-30 15:53:53;S19;35;HOA4thOrder;Voice;1;41,4;-5,7;51,717;-49,846;14,270;3,374;2,4;1,1;2,3;0
2026-01-30 15:54:00;S19;36;HOA4thOrder;Voice;3;264,8;86,9;65,369;8,512;-65,295;2,049;1,0;0,6;0,7;0
