timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-29 11:08:22;S13;1;HOA4thOrder;Tone;1;77,9;-41,7;130,296;-100,251;98,909;3,829;2,5;2,3;1,1;0
2026-01-29 11:08:36;S13;2;HOA4thOrder;Tone;4;291,0;10,8;72,556;74,523;29,076;5,243;0,9;0,9;0,6;0
2026-01-29 11:08:53;S13;3;Binaural;Music;1;14,7;-11,6;29,260;22,431;-21,206;9,025;0,6;0,5;0,5;0
2026-01-29 11:09:04;S13;4;HOA3rdOrder;Voice;3;258,8;80,5;104,506;-164,627;-81,075;5,876;1,4;0,9;1,0;0
2026-01-29 11:09:15;S13;5;HOA3rdOrder;Music;1;7,1;24,6;56,678;48,902;-30,457;4,548;1,2;0,8;1,0;0
2026-01-29 11:09:26;S13;6;Binaural;Tone;3;261,2;-13,1;13,791;-9,632;-10,408;4,791;1,3;0,4;0,6;0
2026-01-29 11:09:35;S13;7;Binaural;Voice;1;10,2;9,5;14,877;14,354;4,640;3,672;0,9;0,3;0,8;0
2026-01-29 11:09:46;S13;8;HOA3rdOrder;Tone;3;250,5;-30,6;121,117;-109,195;63,946;4,840;1,8;1,7;0,4;0
2026-01-29 11:09:59;S13;9;HOA4thOrder;Music;4;306,7;84,6;7,703;42,145;-2,246;8,078;1,3;0,3;1,3;0
2026-01-29 11:10:08;S13;10;Binaural;Voice;2;162,5;63,2;59,224;50,907;-46,685;4,051;1,4;1,2;0,3;0
2026-01-29 11:10:15;S13;11;HOA3rdOrder;Voice;2;131,3;-14,3;52,628;38,989;36,087;2,452;2,1;1,3;1,6;0
2026-01-29 11:10:25;S13;12;HOA3rdOrder;Voice;1;7,8;80,0;98,313;86,097;-89,650;4,480;0,6;0,4;0,4;0
2026-01-29 11:10:33;S13;13;HOA4thOrder;Music;2;119,6;68,5;142,862;119,048;-115,111;2,588;0,7;0,4;0,4;0
2026-01-29 11:10:44;S13;14;HOA4thOrder;Music;1;79,2;51,0;41,521;-53,381;-17,518;6,686;2,4;0,5;2,2;0
2026-01-29 11:10:52;S13;15;HOA4thOrder;Tone;3;247,8;25,1;7,110;-7,641;0,723;2,297;0,8;0,6;0,5;0
2026-01-29 11:10:59;S13;16;Binaural;Voice;4;297,4;-11,4;80,745;68,635;48,280;2,500;0,7;0,6;0,3;0
2026-01-29 11:11:08;S13;17;HOA3rdOrder;Tone;1;65,4;7,2;29,415;0,021;-29,415;4,909;1,0;0,5;0,9;0
2026-01-29 11:11:16;S13;18;HOA4thOrder;Voice;4;290,3;25,3;49,013;51,046;30,448;2,232;1,2;0,9;0,8;0
2026-01-29 11:11:22;S13;19;HOA3rdOrder;Music;4;315,7;-22,2;106,034;98,265;46,326;1,847;1,1;0,9;0,7;0
2026-01-29 11:11:37;S13;20;HOA4thOrder;Music;3;262,0;-2,8;5,431;-1,325;5,267;6,324;1,9;1,9;0,3;0
2026-01-29 11:11:43;S13;21;Binaural;Tone;4;333,9;-47,3;86,169;35,784;79,974;2,085;0,8;0,1;0,8;0
2026-01-29 11:11:49;S13;22;Binaural;Music;4;272,5;63,4;17,366;27,222;-8,000;1,761;1,3;1,1;0,6;0
2026-01-29 11:11:56;S13;23;Binaural;Tone;2;167,1;-38,3;13,775;17,337;-4,850;2,238;3,0;1,3;2,7;0
2026-01-29 11:12:02;S13;24;HOA3rdOrder;Voice;4;354,9;-49,5;50,513;13,532;49,222;2,251;2,0;1,2;0,8;0
2026-01-29 11:12:13;S13;25;HOA3rdOrder;Tone;2;145,2;85,0;46,913;-39,422;-45,466;5,604;0,6;0,5;0,4;0
2026-01-29 11:12:18;S13;26;Binaural;Music;2;133,1;-33,4;104,824;97,925;50,203;1,523;5,8;5,0;2,3;0
2026-01-29 11:12:24;S13;27;Binaural;Music;3;266,7;70,9;31,569;48,840;-19,232;2,039;0,5;0,3;0,4;0
2026-01-29 11:12:32;S13;28;HOA3rdOrder;Music;3;195,4;65,5;125,444;-53,065;-118,544;3,152;1,4;1,4;0,4;0
2026-01-29 11:12:42;S13;29;Binaural;Tone;1;20,6;35,3;26,704;-4,115;-26,433;5,965;2,2;0,5;1,2;0
2026-01-29 11:12:50;S13;30;Binaural;Voice;3;231,0;-59,1;85,701;16,860;84,506;2,229;1,2;0,5;0,3;0
2026-01-29 11:12:55;S13;31;HOA3rdOrder;Music;2;124,4;25,6;34,444;32,301;-15,305;1,636;1,2;1,2;0,6;0
2026-01-29 11:13:01;S13;32;HOA4thOrder;Tone;2;159,5;21,2;54,881;55,381;-11,396;1,997;0,8;0,7;0,4;0
2026-01-29 11:13:08;S13;33;HOA4thOrder;Voice;2;156,7;29,4;58,316;58,474;-19,031;2,737;0,6;0,3;0,6;0
2026-01-29 11:13:14;S13;34;HOA4thOrder;Voice;1;53,4;46,9;34,801;-43,222;-13,499;2,165;1,3;1,0;0,6;0
2026-01-29 11:13:20;S13;35;HOA4thOrder;Voice;3;261,6;49,1;48,951;10,258;-48,095;2,173;1,8;1,3;0,5;0
2026-01-29 11:13:25;S13;36;HOA3rdOrder;Tone;4;304,5;-29,6;96,075;103,233;20,359;2,084;3,1;2,1;2,3;0
