timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-26 15:28:58;S05;1;HOA4thOrder;Voice;3;245,2;75,4;87,865;-152,933;-57,973;7,123;0,4;0,1;0,4;0
2026-01-26 15:29:13;S05;2;HOA3rdOrder;Voice;4;333,6;1,1;23,751;23,510;3,451;6,506;0,5;0,3;0,4;0
2026-01-26 15:29:26;S05;3;Binaural;Voice;1;69,9;2,1;39,030;32,583;-22,680;6,280;0,6;0,4;0,6;0
2026-01-26 15:29:48;S05;4;HOA3rdOrder;Tone;3;219,7;-43,9;71,581;-68,160;39,698;13,528;0,6;0,4;0,4;0
2026-01-26 15:30:07;S05;5;Binaural;Music;1;65,9;59,1;59,393;-9,945;-58,880;8,055;0,8;0,2;0,8;0
2026-01-26 15:30:22;S05;6;HOA3rdOrder;Music;4;274,5;58,6;114,774;176,378;-49,575;8,234;0,4;0,2;0,4;0
2026-01-26 15:30:56;S05;7;HOA3rdOrder;Music;1;29,7;6,2;32,918;-32,893;-2,481;4,051;0,4;0,4;0,4;0
2026-01-26 15:31:14;S05;8;HOA3rdOrder;Voice;3;184,0;24,8;40,818;-34,100;-23,746;10,455;1,1;0,5;0,9;0
2026-01-26 15:31:32;S05;9;HOA3rdOrder;Music;3;200,1;1,7;27,603;-21,728;17,473;4,031;1,2;0,6;1,1;0
2026-01-26 15:31:45;S05;10;Binaural;Tone;3;260,2;75,8;112,368;-155,022;-82,786;6,100;0,5;0,4;0,4;0
2026-01-26 15:31:57;S05;11;HOA4thOrder;Music;4;296,4;-17,2;114,748;111,970;31,817;4,818;1,7;1,6;0,3;0
2026-01-26 15:32:07;S05;12;HOA4thOrder;Voice;4;340,4;64,1;63,593;64,278;-46,474;4,344;0,8;0,5;0,4;0
2026-01-26 15:32:19;S05;13;HOA3rdOrder;Tone;1;2,4;-59,8;76,675;4,701;76,581;3,920;0,5;0,1;0,4;0
2026-01-26 15:32:33;S05;14;HOA3rdOrder;Voice;2;104,5;-41,1;116,889;118,076;52,801;5,313;0,6;0,2;0,5;0
2026-01-26 15:32:45;S05;15;Binaural;Voice;3;261,5;19,2;139,670;-142,882;-17,737;5,628;0,5;0,3;0,3;0
2026-01-26 15:32:58;S05;16;HOA3rdOrder;Music;2;94,3;79,8;65,796;-7,760;-65,697;6,077;1,5;0,1;1,4;0
2026-01-26 15:33:10;S05;17;HOA4thOrder;Voice;2;124,9;33,1;23,478;13,448;-19,932;4,929;0,8;0,8;0,3;0
2026-01-26 15:33:22;S05;18;HOA4thOrder;Voice;1;41,1;45,4;42,053;-37,433;-28,180;5,400;2,4;2,0;1,0;0
2026-01-26 15:33:31;S05;19;HOA4thOrder;Tone;2;113,7;-5,5;110,884;110,021;17,523;4,120;1,6;0,7;1,4;0
2026-01-26 15:33:41;S05;20;Binaural;Tone;1;71,5;82,9;80,481;-6,849;-80,436;4,640;0,2;0,1;0,2;0
2026-01-26 15:33:52;S05;21;HOA3rdOrder;Voice;1;21,8;30,0;53,317;27,002;-46,507;4,187;1,0;0,3;1,0;0
2026-01-26 15:34:01;S05;22;HOA3rdOrder;Tone;4;283,6;-25,0;45,757;31,005;34,393;2,159;1,7;0,4;1,5;0
2026-01-26 15:34:11;S05;23;Binaural;Voice;4;332,8;-56,7;93,397;92,850;59,641;4,189;1,0;0,9;0,5;0
2026-01-26 15:34:26;S05;24;Binaural;Tone;4;305,7;60,2;123,348;158,910;-64,361;8,055;3,4;3,4;0,7;0
2026-01-26 15:34:36;S05;25;HOA4thOrder;Tone;4;272,0;76,2;68,977;26,695;-67,101;3,285;1,0;0,2;1,0;0
2026-01-26 15:34:51;S05;26;Binaural;Music;4;277,4;-0,6;126,488;128,510;-12,071;9,723;0,8;0,7;0,2;0
2026-01-26 15:35:02;S05;27;HOA4thOrder;Music;1;14,3;-48,9;55,277;19,338;52,723;3,804;1,0;0,5;0,9;0
2026-01-26 15:35:15;S05;28;HOA4thOrder;Music;2;178,5;-44,5;52,323;26,123;46,819;2,749;2,5;1,3;0,7;0
2026-01-26 15:35:28;S05;29;Binaural;Music;2;174,4;-9,0;36,167;-29,063;21,767;4,346;3,9;3,9;0,9;0
2026-01-26 15:35:39;S05;30;HOA4thOrder;Tone;1;38,7;34,2;33,840;-11,112;-32,197;4,255;0,6;0,5;0,3;0
2026-01-26 15:35:48;S05;31;Binaural;Music;3;253,9;35,0;138,014;-135,818;-51,422;4,075;0,7;0,4;0,6;0
2026-01-26 15:35:57;S05;32;HOA4thOrder;Music;3;216,9;54,3;40,845;-29,611;-33,442;2,388;1,8;1,8;0,3;0
2026-01-26 15:36:04;S05;33;HOA3rdOrder;Tone;2;153,7;32,0;42,101;32,443;-28,729;2,455;1,8;1,7;0,5;0
2026-01-26 15:36:11;S05;34;HOA4thOrder;Tone;3;268,7;88,1;80,890;14,402;-80,740;2,184;2,1;0,4;2,1;0
2026-01-26 15:36:18;S05;35;Binaural;Tone;2;120,9;2,9;10,485;-5,189;-9,118;3,342;7,8;7,7;1,2;1
2026-01-26 15:36:30;S05;36;Binaural;Voice;2;144,8;87,3;73,800;-71,344;-71,410;4,710;0,6;0,2;0,6;0
