timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-29 14:41:14;S15;1;HOA3rdOrder;Voice;4;303,8;-34,5;34,008;-3,887;33,815;4,950;0,6;0,4;0,6;0
2026-01-29 14:41:38;S15;2;Binaural;Music;4;326,7;82,2;98,523;48,313;-95,822;6,571;0,8;0,4;0,6;0
2026-01-29 14:41:49;S15;3;HOA4thOrder;Tone;1;51,3;2,0;70,046;-68,387;22,465;3,897;1,3;0,4;1,2;0
2026-01-29 14:42:01;S15;4;HOA4thOrder;Voice;1;74,8;19,4;35,953;-14,893;33,975;4,772;0,9;0,4;0,8;0
2026-01-29 14:42:14;S15;5;Binaural;Music;2;135,9;71,1;89,935;-7,925;-89,765;4,343;1,7;0,6;1,3;0
2026-01-29 14:42:28;S15;6;HOA4thOrder;Tone;2;94,6;-26,4;39,559;3,493;39,414;6,774;0,4;0,3;0,3;0
2026-01-29 14:42:42;S15;7;Binaural;Tone;2;170,2;-21,6;29,485;-6,686;28,751;4,908;0,7;0,3;0,4;0
2026-01-29 14:42:57;S15;8;HOA3rdOrder;Music;3;251,5;-13,3;106,232;-115,747;-9,976;6,751;0,8;0,4;0,5;0
2026-01-29 14:43:13;S15;9;HOA3rdOrder;Voice;3;186,6;-49,9;56,921;-36,606;47,688;8,167;0,8;0,5;0,6;0
2026-01-29 14:43:29;S15;10;Binaural;Voice;2;98,6;-10,8;33,821;30,415;-19,105;7,564;0,5;0,4;0,3;0
2026-01-29 14:43:45;S15;11;Binaural;Music;3;203,5;21,2;75,680;-68,295;-34,861;7,086;0,6;0,3;0,6;0
2026-01-29 14:44:01;S15;12;HOA3rdOrder;Tone;1;12,8;5,8;20,718;-18,622;9,559;7,851;2,0;0,9;1,9;0
2026-01-29 14:44:22;S15;13;HOA4thOrder;Music;4;280,5;43,4;139,940;154,789;-49,501;12,876;0,8;0,7;0,4;0
2026-01-29 14:44:37;S15;14;HOA3rdOrder;Music;2;131,7;88,7;109,742;-110,341;-106,819;6,864;0,8;0,5;0,3;0
2026-01-29 14:44:54;S15;15;HOA3rdOrder;Tone;3;209,7;-56,0;65,820;-47,702;53,474;6,932;0,5;0,3;0,5;0
2026-01-29 14:45:09;S15;16;Binaural;Voice;3;215,0;71,4;96,981;-109,312;-69,493;5,966;0,8;0,5;0,7;0
2026-01-29 14:45:21;S15;17;HOA3rdOrder;Voice;1;25,6;87,7;92,986;-29,619;-92,823;4,276;0,7;0,4;0,4;0
2026-01-29 14:45:33;S15;18;Binaural;Tone;4;300,5;88,5;102,127;165,663;-96,750;6,075;0,5;0,3;0,4;0
2026-01-29 14:45:50;S15;19;HOA4thOrder;Music;2;120,9;37,0;50,414;19,960;-46,757;7,204;0,7;0,4;0,5;0
2026-01-29 14:46:05;S15;20;HOA3rdOrder;Voice;2;119,1;-17,6;40,312;10,393;39,003;7,494;1,1;0,2;0,8;0
2026-01-29 14:46:18;S15;21;HOA3rdOrder;Tone;4;270,4;-13,2;31,649;2,408;31,560;4,143;0,7;0,2;0,4;0
2026-01-29 14:46:31;S15;22;HOA3rdOrder;Music;1;43,9;33,9;37,984;-44,956;-2,040;7,095;2,3;0,4;2,2;0
2026-01-29 14:46:41;S15;23;HOA4thOrder;Tone;3;219,2;87,7;77,787;34,049;-76,927;3,265;0,5;0,2;0,4;0
2026-01-29 14:46:53;S15;24;Binaural;Voice;1;16,2;56,7;64,928;13,646;-63,951;6,957;0,3;0,1;0,2;0
2026-01-29 14:47:07;S15;25;HOA3rdOrder;Tone;2;174,8;-51,5;58,193;-12,625;57,173;5,809;0,7;0,2;0,7;0
2026-01-29 14:47:24;S15;26;HOA4thOrder;Tone;4;299,3;40,2;77,791;73,031;-39,800;9,047;0,6;0,3;0,4;0
2026-01-29 14:47:38;S15;27;Binaural;Tone;1;39,4;-27,3;34,074;-3,434;33,914;6,415;0,9;0,2;0,9;0
2026-01-29 14:47:54;S15;28;HOA4thOrder;Voice;4;334,4;46,1;42,054;42,503;-23,370;8,038;0,8;0,4;0,7;0
2026-01-29 14:48:09;S15;29;HOA4thOrder;Music;3;218,5;45,0;63,734;-55,345;-40,292;6,820;1,1;0,3;1,1;0
2026-01-29 14:48:25;S15;30;Binaural;Voice;4;347,2;55,7;64,232;48,309;-51,145;6,665;0,7;0,4;0,3;0
2026-01-29 14:48:41;S15;31;HOA4thOrder;Voice;3;188,9;87,1;11,004;-20,882;-10,230;7,991;0,2;0,2;0,2;0
2026-01-29 14:48:57;S15;32;HOA4thOrder;Music;1;89,9;69,4;24,116;-14,689;-22,893;7,583;1,1;0,3;1,1;0
2026-01-29 14:49:16;S15;33;HOA3rdOrder;Music;4;279,9;47,0;82,742;137,149;-2,496;8,125;1,0;0,5;0,8;0
2026-01-29 14:49:32;S15;34;HOA4thOrder;Voice;2;154,6;-35,4;65,838;-2,448;65,798;7,424;0,6;0,4;0,6;0
2026-01-29 14:49:48;S15;35;Binaural;Music;1;85,2;-3,4;30,874;-26,380;-17,453;7,921;1,5;0,7;1,3;0
2026-01-29 14:50:01;S15;36;Binaural;Tone;3;211,8;-52,2;68,833;-49,253;54,800;4,886;0,6;0,6;0,4;0
