timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-30 15:17:18;S17;1;Binaural;Voice;4;340,8;-31,2;79,193;-78,222;31,269;5,334;0,3;0,1;0,2;0
2026-01-30 15:17:25;S17;2;HOA4thOrder;Voice;2;120,9;66,5;77,258;88,367;-52,784;2,521;0,3;0,1;0,2;0
2026-01-30 15:17:33;S17;3;HOA4thOrder;Voice;4;299,0;-15,3;74,231;74,185;14,361;3,351;1,0;1,0;0,2;0
2026-01-30 15:17:42;S17;4;HOA3rdOrder;Voice;2;119,4;-44,3;72,623;10,597;71,972;3,713;2,2;2,1;0,8;0
2026-01-30 15:17:50;S17;5;HOA4thOrder;Voice;1;46,0;47,0;79,048;-85,496;-37,074;2,455;0,4;0,2;0,4;0
2026-01-30 15:17:58;S17;6;HOA4thOrder;Tone;3;228,8;86,5;99,273;7,880;-99,214;2,923;0,5;0,3;0,4;0
2026-01-30 15:18:06;S17;7;Binaural;Voice;2;157,8;57,9;95,473;100,710;-55,668;2,972;1,0;0,8;0,5;0
2026-01-30 15:18:13;S17;8;HOA3rdOrder;Voice;1;62,7;87,0;59,565;47,820;-59,289;2,119;0,2;0,2;0,2;0
2026-01-30 15:18:21;S17;9;Binaural;Music;1;18,3;-1,0;114,032;-114,279;-0,780;2,437;1,2;0,1;1,2;0
2026-01-30 15:18:27;S17;10;HOA3rdOrder;Voice;3;238,9;72,4;52,618;-19,983;-51,102;2,748;1,2;0,1;1,2;0
2026-01-30 15:18:33;S17;11;Binaural;Voice;3;193,0;-35,0;67,514;64,344;32,040;0,898;1,3;0,7;0,9;0
2026-01-30 15:18:40;S17;12;Binaural;Tone;4;307,5;-25,4;49,395;-45,032;24,040;1,017;0,2;0,1;0,2;0
2026-01-30 15:18:46;S17;13;Binaural;Tone;2;118,2;6,7;137,731;137,765;-7,335;1,309;0,0;0,1;0,1;0
2026-01-30 15:18:52;S17;14;Binaural;Tone;3;218,9;8,4;39,911;39,123;-8,231;0,992;0,3;0,1;0,3;0
2026-01-30 15:19:00;S17;15;HOA3rdOrder;Voice;4;301,4;-46,9;79,056;36,812;71,688;3,673;0,5;0,2;0,5;0
2026-01-30 15:19:07;S17;16;HOA3rdOrder;Tone;4;272,1;-21,2;9,504;2,869;-9,151;2,072;1,1;0,5;0,9;0
2026-01-30 15:19:15;S17;17;HOA4thOrder;Tone;2;159,5;-18,2;39,183;-1,442;39,158;2,953;0,9;0,6;0,4;0
2026-01-30 15:19:21;S17;18;Binaural;Music;3;214,5;-36,0;52,207;42,923;33,828;1,533;1,6;1,0;1,3;0
2026-01-30 15:19:28;S17;19;Binaural;Voice;1;59,6;-39,8;132,909;-162,426;41,680;1,259;0,5;0,3;0,3;0
2026-01-30 15:19:35;S17;20;Binaural;Music;2;112,2;-29,8;131,143;141,928;30,578;3,953;0,4;0,3;0,3;0
2026-01-30 15:19:42;S17;21;HOA3rdOrder;Tone;1;34,8;80,9;62,156;-91,109;-55,354;2,116;0,6;0,1;0,5;0
2026-01-30 15:19:50;S17;22;HOA4thOrder;Tone;4;322,3;-21,3;40,751;35,761;21,303;2,700;0,8;0,2;0,7;0
2026-01-30 15:19:57;S17;23;HOA4thOrder;Music;4;272,6;28,6;53,576;6,805;-53,174;2,052;0,8;0,4;0,7;0
2026-01-30 15:20:04;S17;24;HOA3rdOrder;Music;3;218,6;61,9;53,015;-49,436;-39,227;3,131;0,5;0,1;0,5;0
2026-01-30 15:20:13;S17;25;HOA3rdOrder;Music;4;320,9;-9,4;57,172;56,315;11,603;3,268;1,8;1,5;0,9;0
2026-01-30 15:20:20;S17;26;HOA4thOrder;Tone;1;47,2;87,5;112,435;65,250;-112,276;2,903;1,1;0,6;0,7;0
2026-01-30 15:20:26;S17;27;Binaural;Music;4;310,1;23,9;50,333;-46,671;-21,766;1,104;0,8;0,8;0,4;0
2026-01-30 15:20:33;S17;28;HOA4thOrder;Music;1;28,9;-59,1;96,936;-51,081;87,698;2,445;0,6;0,2;0,5;0
2026-01-30 15:20:41;S17;29;HOA3rdOrder;Music;2;136,7;5,1;37,195;30,220;-22,330;3,491;1,4;0,4;1,3;0
2026-01-30 15:20:49;S17;30;HOA3rdOrder;Tone;2;120,6;-59,8;83,978;17,878;82,675;3,153;0,9;0,4;0,8;0
2026-01-30 15:20:57;S17;31;HOA4thOrder;Music;2;132,4;-18,4;9,433;9,812;-2,206;2,950;1,3;0,2;1,3;0
2026-01-30 15:21:06;S17;32;HOA3rdOrder;Music;1;9,9;-7,6;34,839;-4,960;34,503;3,731;3,2;1,2;2,9;0
2026-01-30 15:21:12;S17;33;HOA3rdOrder;Tone;3;236,9;17,6;27,680;-28,689;4,554;2,208;0,5;0,3;0,4;0
2026-01-30 15:21:20;S17;34;HOA4thOrder;Music;3;263,4;68,5;89,011;-155,361;-46,354;3,468;0,4;0,3;0,2;0
2026-01-30 15:21:27;S17;35;Binaural;Tone;1;10,1;78,6;92,804;-99,086;-81,841;0,949;1,1;0,6;0,5;0
2026-01-30 15:21:34;S17;36;HOA4thOrder;Voice;3;241,0;64,2;73,523;-62,849;-56,987;3,356;0,2;0,2;0,2;0
