timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-26 15:10:36;S04;1;HOA3rdOrder;Voice;4;323,7;-57,9;149,341;-168,023;142,536;13,817;0,0;0,4;0,0;0
2026-01-26 15:14:47;S04;1;HOA3rdOrder;Voice;2;90,6;37,2;133,952;178,493;-29,118;1,962;0,5;0,3;0,4;0
2026-01-26 15:14:56;S04;2;Binaural;Voice;4;310,4;-19,6;15,866;8,283;13,693;2,544;0,4;0,2;0,2;0
2026-01-26 15:15:10;S04;3;HOA3rdOrder;Music;1;86,6;-42,9;127,982;176,625;39,881;7,380;0,7;0,4;0,5;0
2026-01-26 15:15:20;S04;4;HOA3rdOrder;Tone;4;328,3;-45,1;44,959;-7,474;44,478;4,816;7,6;7,6;0,4;1
2026-01-26 15:15:36;S04;5;Binaural;Voice;3;224,0;32,1;77,497;-70,354;-37,907;10,153;0,4;0,4;0,4;0
2026-01-26 15:15:56;S04;6;HOA3rdOrder;Music;4;317,6;-3,8;21,907;20,225;8,472;2,481;0,9;0,4;0,6;0
2026-01-26 15:16:07;S04;7;HOA3rdOrder;Voice;4;277,8;-55,7;62,976;-2,211;62,949;2,542;3,2;0,6;3,2;0
2026-01-26 15:16:16;S04;8;HOA4thOrder;Voice;1;45,0;-41,7;98,169;-93,064;53,167;2,588;0,5;0,1;0,3;0
2026-01-26 15:16:29;S04;9;Binaural;Tone;2;93,2;-43,4;39,456;-13,868;37,586;6,843;0,7;0,5;0,6;0
2026-01-26 15:16:45;S04;10;Binaural;Music;3;233,0;-43,6;88,699;-93,100;38,267;5,245;0,3;0,1;0,3;0
2026-01-26 15:16:57;S04;11;HOA4thOrder;Tone;3;215,4;54,9;78,651;-65,124;-56,521;4,615;0,6;0,3;0,4;0
2026-01-26 15:17:10;S04;12;Binaural;Voice;2;122,5;-26,9;22,397;-5,173;21,856;5,330;0,6;0,4;0,5;0
2026-01-26 15:17:24;S04;13;HOA3rdOrder;Voice;3;257,9;60,4;114,661;-167,249;-52,715;5,764;0,5;0,2;0,5;0
2026-01-26 15:17:36;S04;14;HOA4thOrder;Tone;1;7,4;44,3;45,446;-16,511;-42,997;3,735;2,1;1,4;0,4;0
2026-01-26 15:17:47;S04;15;HOA3rdOrder;Voice;1;78,1;56,4;106,010;-138,385;-50,121;3,107;3,7;2,0;3,1;0
2026-01-26 15:18:01;S04;16;HOA4thOrder;Music;2;105,2;-49,6;45,822;-1,732;45,800;6,007;0,7;0,6;0,4;0
2026-01-26 15:18:13;S04;17;HOA3rdOrder;Tone;2;161,3;-7,8;13,508;12,621;5,043;3,175;0,7;0,6;0,4;0
2026-01-26 15:18:26;S04;18;HOA3rdOrder;Music;3;215,4;54,4;74,873;-72,440;-46,231;4,504;0,6;0,6;0,3;0
2026-01-26 15:18:41;S04;19;HOA4thOrder;Voice;2;134,1;37,8;61,732;56,926;-33,003;5,114;0,9;0,8;0,2;0
2026-01-26 15:18:57;S04;20;Binaural;Music;4;300,2;65,4;101,210;103,812;-69,354;6,777;0,4;0,2;0,3;0
2026-01-26 15:19:11;S04;21;HOA3rdOrder;Tone;1;11,3;-48,2;57,110;-13,178;55,950;3,852;0,5;0,3;0,2;0
2026-01-26 15:19:22;S04;22;HOA4thOrder;Tone;2;179,2;-27,5;25,401;-5,428;24,868;3,736;0,7;0,6;0,2;0
2026-01-26 15:19:33;S04;23;Binaural;Music;2;179,3;-4,8;23,589;-23,731;-0,974;4,076;0,6;0,6;0,6;0
2026-01-26 15:19:45;S04;24;HOA4thOrder;Voice;3;216,4;13,8;37,661;-37,941;-4,481;3,354;0,4;0,4;0,3;0
2026-01-26 15:19:58;S04;25;HOA3rdOrder;Tone;3;192,1;-9,5;20,458;-16,742;11,881;4,530;0,4;0,2;0,3;0
2026-01-26 15:20:09;S04;26;HOA4thOrder;Music;4;300,4;27,1;46,287;39,391;-26,253;3,399;0,9;0,4;0,5;0
2026-01-26 15:20:22;S04;27;Binaural;Tone;4;334,6;0,6;35,996;35,518;-6,530;4,797;0,6;0,2;0,2;0
2026-01-26 15:20:37;S04;28;HOA4thOrder;Music;1;10,9;24,7;29,484;-12,540;-26,835;5,492;0,5;0,5;0,2;0
2026-01-26 15:20:49;S04;29;HOA4thOrder;Music;3;200,1;-19,4;28,789;-24,151;16,577;3,569;0,4;0,2;0,4;0
2026-01-26 15:21:03;S04;30;Binaural;Music;1;77,6;-14,9;25,605;-22,168;13,493;5,234;0,8;0,2;0,5;0
2026-01-26 15:21:12;S04;31;Binaural;Tone;1;42,2;-59,6;103,979;-134,840;57,486;0,339;0,6;0,3;0,2;0
2026-01-26 15:21:24;S04;32;HOA4thOrder;Voice;4;347,8;9,3;12,893;12,930;1,684;3,713;0,6;0,3;0,5;0
2026-01-26 15:21:34;S04;33;HOA3rdOrder;Music;2;155,0;-30,6;28,574;6,147;27,981;4,211;0,6;0,2;0,3;0
2026-01-26 15:21:48;S04;34;HOA4thOrder;Tone;4;294,9;66,9;89,461;80,704;-68,636;7,092;0,6;0,2;0,3;0
2026-01-26 15:22:00;S04;35;Binaural;Tone;3;194,8;-56,1;77,184;-77,468;48,652;4,754;0,6;0,5;0,4;0
2026-01-26 15:22:16;S04;36;Binaural;Voice;1;14,5;49,0;50,916;13,412;-49,572;5,446;0,8;0,3;0,3;0
